,Review Text,Review,Recommends
4331,The foods are so tasty and mouth watering. The environment with arabic music are also very enjoyable. The food quality is best & the staffs bahavior is so good.,5.0,
4332,Very nice food.....................................,5.0,
4333,Not upto the mark ! The taste was ordinary and the flavours were missing! Not worth the price! Service was good though,2.0,
4334,Decor of al-Amar is fab � foods and service were good too �,5.0,
4335,I like the food ........................,5.0,
4336,Nice food..........................................,5.0,
4337,good place..........................................,5.0,
4338,good................................................,5.0,
4339,Love the food. .....................................,5.0,
4340,"I ordered a chicken shwarma platter n a beef shwarma sandwich, beef shwarma sandwich was average bt i hate d way they serve me shwarma platter!!!!!it was like few pieces of nan n bonless chicken mini pieces with french fries n stemed vegetable, n d price of shwarma platter was 465!!!! Not worthy at all!!!!!",3.0,
4341,This restaurant sells lebanese foods in Dhaka. The teast is very good. I've tried the chicken sharma which is very good. You really need to check out here. They serve good food.,5.0,
4342,Where it is???,5.0,
4343,Good food and hospitality. Would love to go again.,4.0,
4344,"Only one word is enough ""BEST"" Please keep the standard same.",5.0,
4345,it's awesome���I loved it....amazing food......,5.0,
4346,Quite impressive... the foods are worth spending.It has true arabian essence. two thumbs up,5.0,
4347,Food is good and fresh.. Salad price expensive considering side dish.. Co-worker service are well. I like the place ..,3.0,
4348,"Great Hummus, great deco, very good kababs, nice decent waiters.",5.0,
4349,"Its awesome , we really enjoyed Lebanese cuisine last night wimma family and it reminded me of London, nice environment and good customer service. Carry on.",5.0,
4350,"great food, good service, adorable place, price could be more reasonable if you want to revise it...overall a standard place to give a standard treat.",4.0,
4351,"One of the best place for family hangout as well as with buddies! Foods are excellent, defiantly worth the money ! Recommending it for a holiday family get together, give it a try folks ! :)",5.0,
4352,Delicious Food....Nice Environment.................,5.0,
4353,Have total experience of #Lebanese food.. :) really loving it..,5.0,
4354,Super food and ambiance and at bargain price! Highly recommended! Their half grilled chicken is almost 100% authentic Arab taste and flavour.,5.0,
4355,"Yaa habibi!! The hummus is divine, the tahine thick and rich, and the décor and music all transport you to a magical Mediterranean realm. Al-Amar features a wide variety of Lebanese as well as Oriental dishes. True that the price is somewhat above the average range for restaurants in the area, but it's still within reasonable limits given the quality and portions of the food served, and the warm service received. The drinks are interestingly refreshing. We opted for the hummus and kafta antabli (lamb skewers), the ice honey tea and mint lemonade. Not disappointed at all. Very pleasant atmosphere too.",5.0,
4356,"I just loved the food and place as well. We took Hommos, Standard grill platter (chicken & beef), Lamb Mechwe. Excellent taste. Quality was good. Quantity was enough for three.",5.0,
4357,"Service Taste and Decor - fantastic ! tried the Lamb Kabseh, Hommos, Chicken Shawrma and the Blueberry Cheese cake. Taste is absolutely fine. worth of the time and money ^_^",5.0,
4358,"Authentic Lebanese food. .. very good environment, neat and clean...with soothing Arabian music in the background.",5.0,
4359,"Delicious food, great taste, great service and excellent environment.......simply just love it....",5.0,
4360,"Good food, great taste, good service... Everything u can ask from a quality restaurant...",5.0,
4361,"Excellent environment, good food, great taste.. love it....",5.0,
4362,Totally outstanding food....got a beautiful experience of beautiful Lebanese food at here... Nice environment Nice service..,5.0,
4363,Excellent food and ambiance. Looking forward to your iftar offer and expecting some mouth watering items. :),5.0,
4364,really al amar resturent famous also Malaysia. they r food is very test and above the quality.,4.0,
4365,food wasn't good and the price was too high in context of the amount of food.,1.0,
4366,Amazing foods Awesome ambience Beautiful selection of Arabic songs! U guys owe a 2nd visit soon. Keep up da good work.,5.0,
4367,Just one thing..your logo says 'al qamar' in arabic but why you spell it al amar,5.0,
4368,"This is a fantastic place. Real lebanese food. Authentic taste. Felt like I had a short trip to the middle east, had dinner and then came back!!",5.0,
4369,"It's no match comparing to Kuala Lumpur Service very average, location pretty okay Food average too, still has the opportunity to correct Good luck",2.0,
4370,"Nice food I'm loving it ,,,,,,,,,,,,,,,,,,,,,,,,,,,,",5.0,
4371,"Really mindblowing restaurant.......nice foods,fry,drinks & dilicious frndsfry etc...........really i love it...........",5.0,
4372,Food is not like the Malaysian chain...and they are basically for serving lebanese but when we ordered khebsa they said they cannot serve it for some reason...dissapointed,2.0,
4373,This is an amazing place.,5.0,
4374,I think it's wonderful cuisine in Dhanmondi for get a different Taste for Arabian food. So please welcome to Al-Amar. Thanks,5.0,
4375,"Awsam food and mind blowing place...........,...........",5.0,
4376,food and environment quality eexcellent ..................................................................................................................................................,5.0,
4377,nice environment & food is so good...........................................................,5.0,
4378,excellent environment.............food is too good....very testy & qualityfull............,5.0,
4379,"We placed an order over the phone for takeaway and were told that food would be ready in approximately 35 mins. I went after 45 mins to pick up the food and it still wasn't ready. I had to wait another 10 mins for them to prepare the parcel. Other than this setback, let's get into the food review: 1) Lamb Kabseh, priced at 645++. The meat & rice were cooked well and the portions were sufficient for 2 (provided you take some appetizers). However, I did not really like the over...whelming tomato taste. I prefer a drier kabseh with bigger portions of meat and garlic sauce but that's just my opinion. I'd rate this 2.5/5. Since it's quite pricey, I don't really recommend this. 2) Hommos, priced at 325++. Although this may sound too expensive for just mashed chickpeas with a bit of oil and mild seasoning, trust me it's worth it. Portions are more than enough to share for 2 (you can even take this for 3). Also, you can get extra bread for 20 taka each if you do run out of bread. I'd rate this 4/5. Highly recommended. 3) Lahem Bi Ajin, priced at 300++. These are mini beef keema pizzas which taste fantastic!!! Initially I was expecting a gravy dish because the description says 'marinated minced beef cooked with spices & tomatoes the traditional way' and was kinda bummed out when I saw mini pizzas but once I took a bite, I was blown away. They also give you a slice of yellow lemon (proper imported yellow lemon, and not the crap we get here which are being passed off as lemons) which adds so much to the flavor of the dish. 5/5, I'd have this everytime I go there. And since you get 8 slices, it's superb value for money for 2 people. My total bill was 1537 BDT (including 6% service charge and 15% VAT). I am quite confused as to why I had to pay service charge for a takeaway order, they definitely should remove that. Otherwise, it's not too heavy on the pocket for something different (provided you don't take the kabseh).",4.0,
4380,I love all their foods & service.,5.0,
4381,Allah will bless Al- Amar Lebanese Cuisine Bangladesh and best of luck,2.0,
4382,Good food... nice place! I really liked the hamos and lamp mechew!!!,5.0,
4383,"I loved the food. Its mouth watering. Also the environment is very good and the staffs were friendly. Its been a while i had eaten such tasty food, which even tasted better the next morning (the leftovers which I brought home after dinner). Price seemed to be reasonable as well. Also the building has self driving parking facility.",5.0,
4384,too good Lebanese food in dhaka city. al-amar mixed grill best combination of Lebanese food...u can try it..interior decoration is so nice and so high. service also very good. I think u can spend u'r best time with best Lebanese food.,5.0,
